chr	name	start	end	strand	sample	organ	sex	age	allelic_ratio	total_reads	median_allelic_ratio	min_total_reads
chrX	1810030O07Rik	12654878	12675377	-	Ki_4w_RNA_XistxC_+y_XY_2	Ki	male	Young	1	136	1	78
chrX	1810030O07Rik	12654878	12675377	-	Li_4w_RNA_XistxC_+y_XY_2	Li	male	Young	1	27	1	21
chrX	1810030O07Rik	12654878	12675377	-	Li_4w_RNA_XistxC_+y_XY_3	Li	male	Young	1	21	1	21
chrX	1810030O07Rik	12654878	12675377	-	Li_4w_RNA_XistxC_+y_XY_1	Li	male	Young	1	32	1	21
chrX	1810030O07Rik	12654878	12675377	-	Lu_4w_RNA_XistxC_-+_XX_3	Lu	female	Young	0,94	144	0,94	139
chrX	1810030O07Rik	12654878	12675377	-	Lu_4w_RNA_XistxC_-+_XX_1	Lu	female	Young	0,96	153	0,94	139
chrX	1810030O07Rik	12654878	12675377	-	Lu_4w_RNA_XistxC_-+_XX_2	Lu	female	Young	0,91	139	0,94	139
chrX	1810030O07Rik	12654878	12675377	-	Lu_4w_RNA_XistxC_+y_XY_3	Lu	male	Young	1	142	1	142
chrX	1810030O07Rik	12654878	12675377	-	Lu_4w_RNA_XistxC_+y_XY_2	Lu	male	Young	1	165	1	142
chrX	1810030O07Rik	12654878	12675377	-	Lu_4w_RNA_XistxC_+y_XY_1	Lu	male	Young	1	155	1	142
chrX	1810030O07Rik	12654878	12675377	-	Mu_4w_RNA_XistxC_-+_XX_1	Mu	female	Young	1	26	1	26
chrX	1810030O07Rik	12654878	12675377	-	Mu_4w_RNA_XistxC_-+_XX_3	Mu	female	Young	1	38	1	26
chrX	1810030O07Rik	12654878	12675377	-	Mu_4w_RNA_XistxC_-+_XX_2	Mu	female	Young	0,98	43	1	26
chrX	1810030O07Rik	12654878	12675377	-	Mu_4w_RNA_XistxC_+y_XY_2	Mu	male	Young	1	41	1	37
chrX	1810030O07Rik	12654878	12675377	-	Mu_4w_RNA_XistxC_+y_XY_1	Mu	male	Young	1	37	1	37
chrX	1810030O07Rik	12654878	12675377	-	Mu_4w_RNA_XistxC_+y_XY_3	Mu	male	Young	1	51	1	37
chrX	1810030O07Rik	12654878	12675377	-	Sp_4w_RNA_XistxC_-+_XX_3	Sp	female	Young	0,98	113	0,99	97
chrX	1810030O07Rik	12654878	12675377	-	Sp_4w_RNA_XistxC_-+_XX_1	Sp	female	Young	0,99	97	0,99	97
chrX	1810030O07Rik	12654878	12675377	-	Sp_4w_RNA_XistxC_-+_XX_2	Sp	female	Young	1	121	0,99	97
chrX	1810030O07Rik	12654878	12675377	-	Sp_4w_RNA_XistxC_+y_XY_3	Sp	male	Young	1	156	1	114
chrX	1810030O07Rik	12654878	12675377	-	Sp_4w_RNA_XistxC_+y_XY_1	Sp	male	Young	1	177	1	114
chrX	1810030O07Rik	12654878	12675377	-	Sp_4w_RNA_XistxC_+y_XY_2	Sp	male	Young	1	114	1	114
chrX	2210013O21Rik	153723553	153741296	+	Br_4w_RNA_XistxC_-+_XX_3	Br	female	Young	1	117	1	117
chrX	2210013O21Rik	153723553	153741296	+	Br_4w_RNA_XistxC_-+_XX_2	Br	female	Young	1	147	1	117
chrX	2210013O21Rik	153723553	153741296	+	Br_4w_RNA_XistxC_-+_XX_1	Br	female	Young	1	128	1	117
chrX	2210013O21Rik	153723553	153741296	+	Br_4w_RNA_XistxC_+y_XY_2	Br	male	Young	1	172	1	167
chrX	2210013O21Rik	153723553	153741296	+	Br_4w_RNA_XistxC_+y_XY_1	Br	male	Young	1	167	1	167
chrX	2210013O21Rik	153723553	153741296	+	Br_4w_RNA_XistxC_+y_XY_3	Br	male	Young	1	187	1	167
chrX	2210013O21Rik	153723553	153741296	+	He_4w_RNA_XistxC_-+_XX_3	He	female	Young	1	51	1	32
chrX	2210013O21Rik	153723553	153741296	+	He_4w_RNA_XistxC_-+_XX_1	He	female	Young	1	40	1	32
chrX	2210013O21Rik	153723553	153741296	+	He_4w_RNA_XistxC_-+_XX_2	He	female	Young	1	32	1	32
chrX	2210013O21Rik	153723553	153741296	+	He_4w_RNA_XistxC_+y_XY_2	He	male	Young	1	67	1	48
chrX	2210013O21Rik	153723553	153741296	+	He_4w_RNA_XistxC_+y_XY_1	He	male	Young	1	48	1	48
chrX	2210013O21Rik	153723553	153741296	+	He_4w_RNA_XistxC_+y_XY_3	He	male	Young	1	59	1	48
chrX	2210013O21Rik	153723553	153741296	+	Ki_4w_RNA_XistxC_-+_XX_1	Ki	female	Young	1	66	1	48
chrX	2210013O21Rik	153723553	153741296	+	Ki_4w_RNA_XistxC_-+_XX_3	Ki	female	Young	1	106	1	48
chrX	2210013O21Rik	153723553	153741296	+	Ki_4w_RNA_XistxC_-+_XX_2	Ki	female	Young	1	48	1	48
chrX	2210013O21Rik	153723553	153741296	+	Ki_4w_RNA_XistxC_+y_XY_1	Ki	male	Young	1	49	1	49
chrX	2210013O21Rik	153723553	153741296	+	Ki_4w_RNA_XistxC_+y_XY_2	Ki	male	Young	1	63	1	49
chrX	2210013O21Rik	153723553	153741296	+	Ki_4w_RNA_XistxC_+y_XY_3	Ki	male	Young	1	74	1	49
chrX	2210013O21Rik	153723553	153741296	+	Lu_4w_RNA_XistxC_-+_XX_3	Lu	female	Young	1	140	1	105
chrX	2210013O21Rik	153723553	153741296	+	Lu_4w_RNA_XistxC_-+_XX_1	Lu	female	Young	1	105	1	105
chrX	2210013O21Rik	153723553	153741296	+	Lu_4w_RNA_XistxC_-+_XX_2	Lu	female	Young	1	108	1	105
chrX	2210013O21Rik	153723553	153741296	+	Lu_4w_RNA_XistxC_+y_XY_2	Lu	male	Young	1	159	1	133
chrX	2210013O21Rik	153723553	153741296	+	Lu_4w_RNA_XistxC_+y_XY_1	Lu	male	Young	1	133	1	133
chrX	2210013O21Rik	153723553	153741296	+	Lu_4w_RNA_XistxC_+y_XY_3	Lu	male	Young	1	155	1	133
chrX	2210013O21Rik	153723553	153741296	+	Mu_4w_RNA_XistxC_+y_XY_2	Mu	male	Young	1	27	1	27
chrX	2210013O21Rik	153723553	153741296	+	Mu_4w_RNA_XistxC_+y_XY_1	Mu	male	Young	1	28	1	27
chrX	2210013O21Rik	153723553	153741296	+	Mu_4w_RNA_XistxC_+y_XY_3	Mu	male	Young	1	29	1	27
chrX	2210013O21Rik	153723553	153741296	+	Sp_4w_RNA_XistxC_-+_XX_2	Sp	female	Young	1	47	1	44
chrX	2210013O21Rik	153723553	153741296	+	Sp_4w_RNA_XistxC_-+_XX_3	Sp	female	Young	1	44	1	44
chrX	2210013O21Rik	153723553	153741296	+	Sp_4w_RNA_XistxC_-+_XX_1	Sp	female	Young	1	45	1	44
chrX	2210013O21Rik	153723553	153741296	+	Sp_4w_RNA_XistxC_+y_XY_2	Sp	male	Young	1	39	1	36
chrX	2210013O21Rik	153723553	153741296	+	Sp_4w_RNA_XistxC_+y_XY_3	Sp	male	Young	1	38	1	36
chrX	2210013O21Rik	153723553	153741296	+	Sp_4w_RNA_XistxC_+y_XY_1	Sp	male	Young	1	36	1	36
chrX	2610002M06Rik	107782750	107816334	-	Br_4w_RNA_XistxC_-+_XX_1	Br	female	Young	1	343	1	343
chrX	2610002M06Rik	107782750	107816334	-	Br_4w_RNA_XistxC_-+_XX_3	Br	female	Young	1	347	1	343
chrX	2610002M06Rik	107782750	107816334	-	Br_4w_RNA_XistxC_-+_XX_2	Br	female	Young	1	430	1	343
chrX	2610002M06Rik	107782750	107816334	-	Br_4w_RNA_XistxC_+y_XY_2	Br	male	Young	1	391	1	391
chrX	2610002M06Rik	107782750	107816334	-	Br_4w_RNA_XistxC_+y_XY_3	Br	male	Young	1	539	1	391
chrX	2610002M06Rik	107782750	107816334	-	Br_4w_RNA_XistxC_+y_XY_1	Br	male	Young	1	507	1	391
chrX	2610002M06Rik	107782750	107816334	-	He_4w_RNA_XistxC_-+_XX_1	He	female	Young	1	50	1	50
chrX	2610002M06Rik	107782750	107816334	-	He_4w_RNA_XistxC_-+_XX_3	He	female	Young	1	56	1	50
chrX	2610002M06Rik	107782750	107816334	-	He_4w_RNA_XistxC_-+_XX_2	He	female	Young	1	53	1	50
chrX	2610002M06Rik	107782750	107816334	-	He_4w_RNA_XistxC_+y_XY_1	He	male	Young	1	51	1	51
chrX	2610002M06Rik	107782750	107816334	-	He_4w_RNA_XistxC_+y_XY_3	He	male	Young	1	61	1	51
chrX	2610002M06Rik	107782750	107816334	-	He_4w_RNA_XistxC_+y_XY_2	He	male	Young	1	90	1	51
chrX	2610002M06Rik	107782750	107816334	-	Ki_4w_RNA_XistxC_-+_XX_2	Ki	female	Young	1	64	1	57
chrX	2610002M06Rik	107782750	107816334	-	Ki_4w_RNA_XistxC_-+_XX_3	Ki	female	Young	1	93	1	57
chrX	2610002M06Rik	107782750	107816334	-	Ki_4w_RNA_XistxC_-+_XX_1	Ki	female	Young	1	57	1	57
chrX	2610002M06Rik	107782750	107816334	-	Ki_4w_RNA_XistxC_+y_XY_1	Ki	male	Young	1	98	1	96
chrX	2610002M06Rik	107782750	107816334	-	Ki_4w_RNA_XistxC_+y_XY_3	Ki	male	Young	1	96	1	96
chrX	2610002M06Rik	107782750	107816334	-	Ki_4w_RNA_XistxC_+y_XY_2	Ki	male	Young	1	136	1	96
chrX	2610002M06Rik	107782750	107816334	-	Li_4w_RNA_XistxC_-+_XX_2	Li	female	Young	1	56	1	56
chrX	2610002M06Rik	107782750	107816334	-	Li_4w_RNA_XistxC_-+_XX_1	Li	female	Young	1	60	1	56
chrX	2610002M06Rik	107782750	107816334	-	Li_4w_RNA_XistxC_-+_XX_3	Li	female	Young	1	74	1	56
chrX	2610002M06Rik	107782750	107816334	-	Li_4w_RNA_XistxC_+y_XY_2	Li	male	Young	1	90	1	76
chrX	2610002M06Rik	107782750	107816334	-	Li_4w_RNA_XistxC_+y_XY_3	Li	male	Young	1	99	1	76
chrX	2610002M06Rik	107782750	107816334	-	Li_4w_RNA_XistxC_+y_XY_1	Li	male	Young	1	76	1	76
chrX	2610002M06Rik	107782750	107816334	-	Lu_4w_RNA_XistxC_-+_XX_1	Lu	female	Young	1	146	1	144
chrX	2610002M06Rik	107782750	107816334	-	Lu_4w_RNA_XistxC_-+_XX_3	Lu	female	Young	1	144	1	144
chrX	2610002M06Rik	107782750	107816334	-	Lu_4w_RNA_XistxC_-+_XX_2	Lu	female	Young	1	157	1	144
chrX	2610002M06Rik	107782750	107816334	-	Lu_4w_RNA_XistxC_+y_XY_1	Lu	male	Young	1	177	1	130
chrX	2610002M06Rik	107782750	107816334	-	Lu_4w_RNA_XistxC_+y_XY_2	Lu	male	Young	1	219	1	130
chrX	2610002M06Rik	107782750	107816334	-	Lu_4w_RNA_XistxC_+y_XY_3	Lu	male	Young	1	130	1	130
chrX	2610002M06Rik	107782750	107816334	-	Mu_4w_RNA_XistxC_-+_XX_3	Mu	female	Young	1	51	1	27
chrX	2610002M06Rik	107782750	107816334	-	Mu_4w_RNA_XistxC_-+_XX_1	Mu	female	Young	1	27	1	27
chrX	2610002M06Rik	107782750	107816334	-	Mu_4w_RNA_XistxC_-+_XX_2	Mu	female	Young	1	50	1	27
chrX	2610002M06Rik	107782750	107816334	-	Mu_4w_RNA_XistxC_+y_XY_1	Mu	male	Young	1	35	1	35
chrX	2610002M06Rik	107782750	107816334	-	Mu_4w_RNA_XistxC_+y_XY_3	Mu	male	Young	1	37	1	35
chrX	2610002M06Rik	107782750	107816334	-	Mu_4w_RNA_XistxC_+y_XY_2	Mu	male	Young	1	50	1	35
chrX	2610002M06Rik	107782750	107816334	-	Sp_4w_RNA_XistxC_-+_XX_3	Sp	female	Young	1	108	1	108
chrX	2610002M06Rik	107782750	107816334	-	Sp_4w_RNA_XistxC_-+_XX_1	Sp	female	Young	1	110	1	108
chrX	2610002M06Rik	107782750	107816334	-	Sp_4w_RNA_XistxC_-+_XX_2	Sp	female	Young	1	116	1	108
chrX	2610002M06Rik	107782750	107816334	-	Sp_4w_RNA_XistxC_+y_XY_2	Sp	male	Young	1	121	1	121
chrX	2610002M06Rik	107782750	107816334	-	Sp_4w_RNA_XistxC_+y_XY_3	Sp	male	Young	1	213	1	121
chrX	2610002M06Rik	107782750	107816334	-	Sp_4w_RNA_XistxC_+y_XY_1	Sp	male	Young	1	177	1	121
chrX	3010001F23Rik	152368571	152416702	+	Br_4w_RNA_XistxC_+y_XY_1	Br	male	Young	1	21	1	21
chrX	3010001F23Rik	152368571	152416702	+	Br_4w_RNA_XistxC_+y_XY_2	Br	male	Young	1	25	1	21
chrX	3010001F23Rik	152368571	152416702	+	Br_4w_RNA_XistxC_+y_XY_3	Br	male	Young	1	23	1	21
chrX	3632454L22Rik	135022409	135060336	-	Br_4w_RNA_XistxC_+y_XY_1	Br	male	Young	1	41	1	26
chrX	3632454L22Rik	135022409	135060336	-	Br_4w_RNA_XistxC_+y_XY_2	Br	male	Young	1	39	1	26
chrX	3632454L22Rik	135022409	135060336	-	Br_4w_RNA_XistxC_+y_XY_3	Br	male	Young	1	26	1	26
chrX	4930519F16Rik	103182990	103256632	-	Br_4w_RNA_XistxC_-+_XX_1	Br	female	Young	1	135	1	135
chrX	4930519F16Rik	103182990	103256632	-	Br_4w_RNA_XistxC_-+_XX_3	Br	female	Young	1	143	1	135
chrX	4930519F16Rik	103182990	103256632	-	Br_4w_RNA_XistxC_-+_XX_2	Br	female	Young	1	149	1	135
chrX	4930519F16Rik	103182990	103256632	-	Br_4w_RNA_XistxC_+y_XY_2	Br	male	Young	1	150	1	150
chrX	4930519F16Rik	103182990	103256632	-	Br_4w_RNA_XistxC_+y_XY_3	Br	male	Young	1	152	1	150
chrX	4930519F16Rik	103182990	103256632	-	Br_4w_RNA_XistxC_+y_XY_1	Br	male	Young	1	162	1	150
chrX	4930578C19Rik	18414166	18461421	-	He_4w_RNA_XistxC_-+_XX_1	He	female	Young	0,83	157	0,83	116
chrX	4930578C19Rik	18414166	18461421	-	He_4w_RNA_XistxC_-+_XX_3	He	female	Young	0,81	160	0,83	116
chrX	4930578C19Rik	18414166	18461421	-	He_4w_RNA_XistxC_-+_XX_2	He	female	Young	0,9	116	0,83	116
chrX	4930578C19Rik	18414166	18461421	-	He_4w_RNA_XistxC_+y_XY_1	He	male	Young	1	103	1	103
chrX	4930578C19Rik	18414166	18461421	-	He_4w_RNA_XistxC_+y_XY_2	He	male	Young	1	179	1	103
chrX	4930578C19Rik	18414166	18461421	-	He_4w_RNA_XistxC_+y_XY_3	He	male	Young	1	140	1	103
chrX	4930578C19Rik	18414166	18461421	-	Lu_4w_RNA_XistxC_-+_XX_2	Lu	female	Young	0,99	94	0,99	86
chrX	4930578C19Rik	18414166	18461421	-	Lu_4w_RNA_XistxC_-+_XX_3	Lu	female	Young	1	100	0,99	86
chrX	4930578C19Rik	18414166	18461421	-	Lu_4w_RNA_XistxC_-+_XX_1	Lu	female	Young	0,98	86	0,99	86
chrX	4930578C19Rik	18414166	18461421	-	Lu_4w_RNA_XistxC_+y_XY_1	Lu	male	Young	1	127	1	116
chrX	4930578C19Rik	18414166	18461421	-	Lu_4w_RNA_XistxC_+y_XY_3	Lu	male	Young	1	128	1	116
chrX	4930578C19Rik	18414166	18461421	-	Lu_4w_RNA_XistxC_+y_XY_2	Lu	male	Young	1	116	1	116
chrX	4930578C19Rik	18414166	18461421	-	Mu_4w_RNA_XistxC_-+_XX_1	Mu	female	Young	0,83	29	0,83	29
chrX	4930578C19Rik	18414166	18461421	-	Mu_4w_RNA_XistxC_-+_XX_3	Mu	female	Young	0,83	36	0,83	29
chrX	4930578C19Rik	18414166	18461421	-	Mu_4w_RNA_XistxC_-+_XX_2	Mu	female	Young	0,94	48	0,83	29
chrX	4933407K13Rik	75725457	75764699	-	Br_4w_RNA_XistxC_+y_XY_2	Br	male	Young	1	37	1	32
chrX	4933407K13Rik	75725457	75764699	-	Br_4w_RNA_XistxC_+y_XY_1	Br	male	Young	1	32	1	32
chrX	4933407K13Rik	75725457	75764699	-	Br_4w_RNA_XistxC_+y_XY_3	Br	male	Young	1	33	1	32
chrX	4933407K13Rik	75725457	75764699	-	Ki_4w_RNA_XistxC_+y_XY_3	Ki	male	Young	1	23	1	23
chrX	4933407K13Rik	75725457	75764699	-	Ki_4w_RNA_XistxC_+y_XY_1	Ki	male	Young	1	28	1	23
chrX	4933407K13Rik	75725457	75764699	-	Ki_4w_RNA_XistxC_+y_XY_2	Ki	male	Young	1	34	1	23
chrX	4933407K13Rik	75725457	75764699	-	Lu_4w_RNA_XistxC_-+_XX_2	Lu	female	Young	1	49	1	31
chrX	4933407K13Rik	75725457	75764699	-	Lu_4w_RNA_XistxC_-+_XX_3	Lu	female	Young	1	48	1	31
chrX	4933407K13Rik	75725457	75764699	-	Lu_4w_RNA_XistxC_-+_XX_1	Lu	female	Young	1	31	1	31
chrX	4933407K13Rik	75725457	75764699	-	Lu_4w_RNA_XistxC_+y_XY_1	Lu	male	Young	1	46	1	36
chrX	4933407K13Rik	75725457	75764699	-	Lu_4w_RNA_XistxC_+y_XY_2	Lu	male	Young	1	49	1	36
chrX	4933407K13Rik	75725457	75764699	-	Lu_4w_RNA_XistxC_+y_XY_3	Lu	male	Young	1	36	1	36
chrX	5330434G04Rik	105372993	105391754	-	Br_4w_RNA_XistxC_-+_XX_3	Br	female	Young	1	26	1	26
chrX	5330434G04Rik	105372993	105391754	-	Br_4w_RNA_XistxC_-+_XX_1	Br	female	Young	1	28	1	26
chrX	5330434G04Rik	105372993	105391754	-	Br_4w_RNA_XistxC_-+_XX_2	Br	female	Young	1	42	1	26
chrX	5330434G04Rik	105372993	105391754	-	Br_4w_RNA_XistxC_+y_XY_1	Br	male	Young	1	32	1	32
chrX	5330434G04Rik	105372993	105391754	-	Br_4w_RNA_XistxC_+y_XY_2	Br	male	Young	1	38	1	32
chrX	5330434G04Rik	105372993	105391754	-	Br_4w_RNA_XistxC_+y_XY_3	Br	male	Young	1	40	1	32
chrX	5430427O19Rik	85776967	85891499	+	Lu_4w_RNA_XistxC_+y_XY_2	Lu	male	Young	1	38	1	22
chrX	5430427O19Rik	85776967	85891499	+	Lu_4w_RNA_XistxC_+y_XY_3	Lu	male	Young	1	22	1	22
chrX	5430427O19Rik	85776967	85891499	+	Lu_4w_RNA_XistxC_+y_XY_1	Lu	male	Young	1	35	1	22
chrX	5430427O19Rik	85776967	85891499	+	Sp_4w_RNA_XistxC_-+_XX_2	Sp	female	Young	1	43	1	30
chrX	5430427O19Rik	85776967	85891499	+	Sp_4w_RNA_XistxC_-+_XX_1	Sp	female	Young	1	30	1	30
chrX	5430427O19Rik	85776967	85891499	+	Sp_4w_RNA_XistxC_-+_XX_3	Sp	female	Young	1	41	1	30
chrX	5430427O19Rik	85776967	85891499	+	Sp_4w_RNA_XistxC_+y_XY_2	Sp	male	Young	1	31	1	21
chrX	5430427O19Rik	85776967	85891499	+	Sp_4w_RNA_XistxC_+y_XY_3	Sp	male	Young	1	21	1	21
chrX	5430427O19Rik	85776967	85891499	+	Sp_4w_RNA_XistxC_+y_XY_1	Sp	male	Young	1	35	1	21
chrX	5530601H04Rik	105040853	105070124	-	Br_4w_RNA_XistxC_-+_XX_3	Br	female	Young	0,88	41	0,8	41
chrX	5530601H04Rik	105040853	105070124	-	Br_4w_RNA_XistxC_-+_XX_2	Br	female	Young	0,68	59	0,8	41
chrX	5530601H04Rik	105040853	105070124	-	Br_4w_RNA_XistxC_-+_XX_1	Br	female	Young	0,8	49	0,8	41
chrX	5530601H04Rik	105040853	105070124	-	Br_4w_RNA_XistxC_+y_XY_1	Br	male	Young	1	39	1	39
chrX	5530601H04Rik	105040853	105070124	-	Br_4w_RNA_XistxC_+y_XY_2	Br	male	Young	1	41	1	39
chrX	5530601H04Rik	105040853	105070124	-	Br_4w_RNA_XistxC_+y_XY_3	Br	male	Young	1	52	1	39
chrX	5530601H04Rik	105040853	105070124	-	Lu_4w_RNA_XistxC_-+_XX_3	Lu	female	Young	0,74	39	0,77	22
chrX	5530601H04Rik	105040853	105070124	-	Lu_4w_RNA_XistxC_-+_XX_2	Lu	female	Young	0,77	22	0,77	22
chrX	5530601H04Rik	105040853	105070124	-	Lu_4w_RNA_XistxC_-+_XX_1	Lu	female	Young	0,82	33	0,77	22
chrX	5530601H04Rik	105040853	105070124	-	Sp_4w_RNA_XistxC_-+_XX_3	Sp	female	Young	0,69	35	0,69	35
chrX	5530601H04Rik	105040853	105070124	-	Sp_4w_RNA_XistxC_-+_XX_1	Sp	female	Young	0,62	40	0,69	35
